"gender","grade","snap1","snap2","snap3","snap4","snap5","snap6","snap7","snap8","snap9","academic_achievement"
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.9
"Girl",3,"Certainly true","Somewhat true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",2.90909090909091
"Girl",3,"Not true","Somewhat true","Not true","Not true","Not true","Somewhat true","Not true","Not true","Not true",3.2
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.66666666666667
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.22222222222222
"Girl",3,"Somewhat true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Somewhat true",3.1
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.33333333333333
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.33333333333333
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",4
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",4.5
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.55555555555556
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.3
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.88888888888889
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",5.33333333333333
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4
"Girl",3,"Somewhat true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.85714285714286
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.11111111111111
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.33333333333333
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.33333333333333
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.77777777777778
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",2.125
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",2.9
"Girl",3,"Somewhat true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",2.88888888888889
"Girl",3,"Certainly true","Somewhat true","Not true","Not true","Somewhat true","Somewhat true","Not true","Somewhat true","Somewhat true",3.9
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.44444444444444
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",3.625
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",5
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.6
"Girl",3,"Somewhat true","Not true","Not true","Somewhat true","Not true","Somewhat true","Not true","Somewhat true","Somewhat true",3.9
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.5
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.25
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.375
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.22222222222222
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.375
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",5.2
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.66666666666667
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.11111111111111
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.2
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.33333333333333
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.66666666666667
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",4.33333333333333
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.90909090909091
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",4.41666666666667
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.44444444444444
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",1.75
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",2.42857142857143
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.5
"Girl",3,"Somewhat true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.85714285714286
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.66666666666667
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",4.11111111111111
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.55555555555556
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.25
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.88888888888889
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.71428571428571
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",2.71428571428571
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.88888888888889
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.75
"Girl",3,"Not true","Not true","Not true","Somewhat true","Somewhat true","Somewhat true","Not true","Certainly true","Not true",3.85714285714286
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true",4.5
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",5.44444444444444
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.75
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",5
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",5.22222222222222
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.11111111111111
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.66666666666667
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.55555555555556
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.33333333333333
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",5.125
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4
"Girl",3,"Somewhat true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.7
"Girl",3,"Somewhat true","Somewhat true","Not true","Somewhat true","Somewhat true","Somewhat true","Not true","Somewhat true","Not true",2.57142857142857
"Girl",3,"Somewhat true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",4.14285714285714
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.5
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.9
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.91666666666667
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.875
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.44444444444444
"Girl",3,"Somewhat true","Certainly true","Somewhat true","Somewhat true","Certainly true","Certainly true","Somewhat true","Certainly true","Certainly true",2.44444444444444
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.22222222222222
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.11111111111111
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.77777777777778
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.375
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Somewhat true",3.92307692307692
"Girl",3,"Somewhat true","Not true","Not true","Somewhat true","Not true","Not true","Not true","Somewhat true","Somewhat true",2.75
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",3.88888888888889
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.875
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4
"Girl",3,"Somewhat true","Somewhat true","Not true","Somewhat true","Somewhat true","Somewhat true","Not true","Somewhat true","Not true",3
"Girl",3,"Not true","Not true","Not true","Not true","Somewhat true","Not true","Not true","Not true","Not true",3.875
"Girl",3,"Somewhat true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.875
"Girl",3,"Somewhat true","Somewhat true","Not true","Not true","Not true","Not true","Not true","Somewhat true","Not true",4
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",5.1
"Girl",3,"Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true","Not true",4.4
